123.584429 0.997999 0.000121
123.604864 0.998515 0.000121
123.625298 0.998840 0.000121
123.645733 0.998999 0.000121
123.666167 0.999644 0.000121
123.686602 0.999836 0.000121
123.707036 1.000225 0.000121
123.727471 1.000632 0.000121
123.747906 1.000831 0.000121
123.768340 1.001053 0.000121
123.788775 1.001100 0.000121
123.809209 1.001557 0.000121
123.829644 1.002147 0.000121
123.850078 1.002263 0.000121
123.870513 1.002187 0.000121
123.890948 1.002432 0.000121
123.911382 1.002607 0.000121
123.931817 1.002368 0.000121
123.952251 1.002770 0.000121
123.972686 1.002828 0.000121
123.993120 1.002831 0.000121
124.013555 1.002996 0.000121
124.033990 1.002993 0.000121
124.054424 1.003070 0.000121
124.074859 1.003225 0.000121
124.095293 1.003001 0.000121
124.115728 1.002977 0.000121
124.136162 1.002955 0.000121
124.156597 1.003338 0.000121
124.177032 1.003135 0.000121
124.197466 1.002940 0.000121
124.217901 1.002619 0.000121
124.238335 1.002740 0.000121
124.258770 1.002382 0.000121
124.279204 1.002204 0.000121
124.299639 1.002144 0.000121
124.320074 1.002054 0.000121
124.340508 1.001920 0.000121
124.360943 1.001833 0.000121
124.381377 1.001226 0.000121
124.401812 1.001188 0.000121
124.422246 1.000969 0.000121
124.442681 1.000661 0.000121
124.463115 1.000909 0.000121
124.483550 1.000554 0.000121
124.503985 1.000345 0.000121
124.524419 1.000489 0.000121
124.544854 1.000902 0.000121
124.565288 1.000175 0.000121
124.585723 0.999883 0.000121
124.606157 0.999582 0.000121
124.626592 0.999335 0.000121
124.647026 0.999059 0.000121
124.667461 0.999161 0.000121
124.687896 0.998713 0.000121
124.708330 0.998916 0.000121
124.728765 0.999095 0.000121
124.749199 0.998826 0.000121
124.769634 0.998544 0.000121
124.790068 0.998699 0.000121
124.810503 0.998420 0.000121
124.830938 0.998683 0.000121
124.851372 0.998765 0.000121
124.871807 0.998702 0.000121
124.892241 0.998584 0.000121
124.912676 0.998805 0.000121
124.933110 0.998755 0.000121
124.953545 0.999000 0.000121
124.973979 0.999009 0.000121
124.994414 0.999283 0.000121
125.014848 0.999479 0.000121
125.035283 0.999882 0.000121
125.055718 0.999620 0.000121
125.096587 1.000437 0.000121
125.117021 1.000549 0.000121
125.137456 1.000461 0.000121
125.157890 1.000834 0.000121
125.178325 1.001465 0.000121
125.198760 1.001318 0.000121
125.219194 1.001661 0.000121
125.239629 1.001608 0.000121
125.260063 1.001866 0.000121
125.280498 1.001659 0.000121
125.300932 1.002036 0.000121
125.321367 1.002067 0.000121
125.341801 1.002002 0.000121
125.362236 1.002205 0.000121
125.382670 1.002502 0.000121
125.403105 1.002631 0.000121
125.423540 1.002690 0.000121
125.443974 1.002899 0.000121
125.464409 1.002944 0.000121
125.484843 1.002886 0.000121
125.505278 1.002901 0.000121
125.525712 1.003013 0.000121
125.546147 1.002840 0.000121
125.566582 1.002677 0.000121
125.587016 1.003142 0.000121
125.607451 1.002781 0.000121
125.627885 1.002610 0.000121
125.648320 1.002687 0.000121
125.668754 1.002501 0.000121
125.689189 1.002264 0.000121
125.709624 1.002464 0.000121
125.730058 1.002369 0.000121
125.750493 1.002277 0.000121
125.770927 1.002029 0.000121
125.791362 1.001975 0.000121
125.811796 1.001577 0.000121
125.832231 1.001522 0.000121
125.852665 1.001683 0.000121
125.873100 1.001541 0.000121
125.893534 1.001044 0.000121
125.913969 1.001177 0.000121
125.934404 1.000802 0.000121
125.954838 1.000877 0.000121
125.975273 1.000702 0.000121
125.995707 1.000501 0.000121
126.016142 1.000415 0.000121
126.036576 1.000517 0.000121
126.057011 1.000470 0.000121
126.077445 1.000322 0.000121
126.097880 1.000016 0.000121
126.118315 1.000075 0.000121
126.138749 0.999930 0.000121
126.159184 0.999942 0.000121
126.179618 0.999829 0.000121
126.200053 0.999891 0.000121
126.220487 0.999550 0.000121
126.240922 0.999106 0.000121
126.281791 0.998810 0.000121
126.302225 0.998696 0.000121
126.322660 0.998417 0.000121
126.343095 0.998279 0.000121
126.363529 0.998181 0.000121
126.383964 0.997825 0.000121
126.404398 0.997793 0.000121
126.424833 0.997996 0.000121
126.445267 0.997802 0.000121
126.465702 0.997798 0.000121
126.486137 0.997720 0.000121
126.506571 0.997938 0.000121
126.527006 0.997620 0.000121
126.547440 0.998238 0.000121
126.567875 0.997785 0.000121
126.588309 0.997930 0.000121
126.608744 0.998020 0.000120
126.629178 0.998120 0.000121
126.649613 0.997932 0.000120
126.670047 0.998240 0.000120
126.690482 0.998329 0.000121
126.710917 0.998349 0.000120
126.731351 0.998740 0.000120
126.751786 0.998641 0.000120
126.772220 0.998579 0.000120
126.792655 0.998860 0.000121
126.813089 0.998929 0.000120
126.833524 0.999138 0.000120
126.853958 0.999332 0.000121
126.874393 0.999114 0.000120
126.894827 0.999506 0.000121
126.915262 0.999485 0.000120
126.935697 0.999505 0.000120
126.956131 0.999545 0.000120
126.976566 0.999534 0.000120
126.997000 0.999221 0.000121
127.017435 0.999396 0.000120
127.037869 0.999584 0.000120
127.058304 0.999476 0.000121
127.078738 0.999392 0.000120
127.099173 0.999670 0.000121
127.119607 0.999381 0.000120
127.140042 0.999583 0.000121
127.160477 0.999542 0.000121
127.180911 0.999318 0.000121
127.201346 0.999533 0.000121
127.221780 0.999263 0.000121
127.242215 0.999082 0.000121
127.262649 0.999110 0.000121
127.283084 0.999041 0.000121
127.303518 0.999003 0.000121
127.323953 0.998882 0.000121
127.344388 0.998437 0.000121
127.364822 0.998385 0.000121
127.385257 0.998211 0.000121
127.405691 0.998027 0.000121
127.426126 0.998161 0.000121
127.446560 0.997750 0.000121
127.466995 0.997602 0.000121
127.487429 0.997314 0.000121
127.507864 0.996929 0.000121
127.528298 0.996823 0.000121
127.548733 0.996249 0.000121
127.569168 0.996152 0.000121
127.589602 0.996240 0.000121
127.650906 0.995572 0.000121
127.671340 0.995644 0.000121
127.691775 0.995141 0.000121
127.712209 0.995153 0.000121
127.732644 0.995371 0.000121
127.753078 0.994867 0.000121
127.773513 0.994868 0.000121
127.793948 0.994717 0.000121
127.814382 0.995123 0.000121
127.834817 0.994666 0.000121
127.855251 0.994630 0.000121
127.875686 0.994691 0.000121
127.896120 0.994457 0.000121
127.916555 0.994346 0.000121
127.936989 0.994461 0.000121
127.957424 0.994136 0.000121
127.977858 0.994179 0.000121
127.998293 0.993849 0.000121
128.018727 0.994193 0.000121
128.039162 0.993886 0.000121
128.059596 0.993938 0.000121
128.080031 0.994090 0.000121
128.100466 0.993991 0.000121
128.120900 0.994365 0.000121
128.141335 0.994349 0.000121
128.161769 0.994575 0.000121
128.182204 0.994631 0.000121
128.202638 0.994478 0.000121
128.223073 0.994951 0.000121
128.243507 0.995151 0.000121
128.263942 0.995185 0.000121
128.284377 0.995227 0.000121
128.304811 0.995402 0.000121
128.325246 0.995427 0.000121
128.366115 0.996443 0.000121
128.386549 0.996421 0.000121
128.406984 0.996636 0.000121
128.427418 0.996663 0.000121
128.447853 0.996889 0.000121
128.468287 0.997110 0.000121
128.488722 0.997401 0.000121
128.509156 0.997642 0.000121
128.529591 0.998080 0.000121
128.550025 0.998085 0.000121
128.570460 0.998774 0.000121
128.590895 0.998723 0.000121
128.611329 0.998707 0.000121
128.631764 0.999001 0.000121
128.652198 0.999169 0.000121
128.672633 0.999431 0.000121
128.693067 0.999509 0.000121
128.713502 0.999688 0.000121
128.733936 0.999799 0.000121
128.754371 0.999710 0.000121
128.774805 0.999802 0.000121
128.815674 1.000190 0.000121
128.836109 1.000673 0.000121
128.856544 1.000586 0.000121
128.876978 1.000448 0.000121
128.897413 1.000385 0.000121
128.917847 1.000622 0.000121
128.938282 1.000722 0.000121
128.958716 1.000562 0.000121
128.979151 1.000530 0.000121
128.999585 1.000488 0.000121
129.020020 1.000395 0.000121
129.040454 1.000683 0.000121
129.060889 1.000472 0.000121
129.081323 1.000567 0.000121
129.101758 1.000447 0.000121
129.122193 1.000343 0.000121
129.142627 0.999914 0.000121
129.163062 1.000121 0.000121
129.183496 0.999996 0.000121
129.203931 1.000368 0.000121
129.224365 1.000153 0.000121
129.244800 1.000101 0.000121
129.265234 1.000114 0.000121
129.285669 1.000095 0.000121
129.306103 0.999829 0.000121
129.326538 0.999882 0.000121
129.346972 0.999671 0.000120
129.367407 0.999548 0.000120
129.387841 0.999382 0.000120
129.408276 0.999423 0.000120
129.428711 0.999328 0.000120
129.449145 0.999041 0.000120
129.469580 0.999085 0.000120
129.490014 0.998850 0.000120
129.510449 0.999062 0.000120
129.530883 0.998870 0.000120
129.551318 0.998919 0.000120
129.571752 0.998386 0.000120
129.592187 0.998308 0.000120
129.612621 0.998602 0.000120
129.633056 0.998627 0.000120
129.653490 0.998655 0.000120
129.673925 0.998581 0.000120
129.694359 0.998385 0.000120
129.714794 0.998561 0.000120
129.735229 0.998586 0.000120
129.755663 0.998428 0.000120
129.776098 0.998616 0.000120
129.796532 0.998799 0.000120
129.816967 0.998698 0.000120
129.837401 0.999217 0.000120
129.857836 0.999016 0.000120
129.878270 0.999169 0.000120
129.898705 0.999607 0.000120
129.919139 1.000125 0.000120
129.939574 0.999896 0.000120
129.960008 1.000398 0.000120
129.980443 1.000086 0.000120
130.000877 1.000572 0.000120
130.021312 1.000796 0.000120
130.041747 1.000720 0.000120
130.062181 1.001166 0.000120
130.082615 1.000987 0.000120
130.103050 1.001391 0.000120
130.123485 1.001240 0.000120
130.143919 1.001349 0.000120
130.164354 1.001105 0.000120
130.184788 1.001280 0.000120
130.205223 1.001351 0.000120
130.225657 1.001344 0.000120
130.246092 1.001639 0.000120
131.513032 0.992453 0.000126
131.533466 0.992470 0.000126
131.553901 0.992633 0.000126
131.574335 0.992876 0.000126
131.594770 0.993042 0.000126
131.615205 0.992993 0.000126
131.635639 0.993345 0.000126
131.656073 0.993872 0.000126
131.676508 0.993753 0.000126
131.696943 0.996163 0.000127
131.717377 0.995198 0.000126
131.737812 0.995040 0.000126
131.758246 0.994815 0.000126
131.778681 0.995084 0.000126
131.799115 0.995213 0.000126
131.819550 0.995596 0.000126
131.839984 0.995616 0.000126
131.860419 0.995783 0.000126
131.880853 0.995807 0.000126
131.901288 0.996389 0.000126
131.921722 0.996222 0.000126
131.942157 0.996144 0.000126
131.962591 0.996312 0.000126
131.983026 0.996384 0.000126
132.003460 0.996275 0.000126
132.023895 0.996624 0.000126
132.044329 0.996417 0.000126
132.064764 0.996352 0.000127
132.085198 0.996452 0.000127
132.105633 0.996710 0.000127
132.126067 0.996686 0.000126
132.146502 0.996484 0.000126
132.166936 0.996661 0.000126
132.187371 0.996899 0.000127
132.207805 0.996897 0.000126
132.228240 0.996645 0.000126
132.248674 0.996530 0.000127
132.269109 0.996771 0.000126
132.289543 0.996639 0.000126
132.309978 0.996789 0.000127
132.330413 0.996807 0.000127
132.350847 0.996839 0.000126
132.371281 0.996471 0.000127
132.391716 0.996909 0.000127
132.412150 0.996976 0.000126
132.432585 0.996989 0.000127
132.453020 0.997055 0.000127
132.473454 0.997079 0.000127
132.493889 0.996929 0.000126
132.514323 0.997150 0.000126
132.534757 0.997151 0.000127
132.555192 0.997601 0.000127
132.575627 0.997513 0.000127
132.596061 0.997579 0.000127
132.616496 0.997361 0.000127
132.636930 0.997574 0.000127
132.657365 0.998117 0.000127
132.677799 0.998138 0.000127
132.698234 0.997904 0.000127
132.718668 0.998170 0.000127
132.739103 0.998019 0.000127
132.759537 0.998031 0.000127
132.779972 0.998011 0.000127
132.800406 0.998155 0.000127
132.820841 0.998209 0.000127
132.841275 0.998540 0.000127
132.861710 0.998475 0.000127
132.882144 0.998427 0.000127
132.902579 0.998719 0.000127
132.923013 0.998659 0.000127
132.943448 0.998683 0.000127
132.963882 0.998853 0.000127
132.984317 0.999130 0.000127
133.004751 0.999129 0.000127
133.025186 0.999334 0.000127
133.045620 1.000063 0.000127
133.066055 0.999380 0.000127
133.086489 1.000072 0.000127
133.106924 0.999846 0.000127
133.127358 1.000109 0.000127
133.147793 1.000703 0.000127
133.168227 1.000818 0.000127
133.188662 1.000676 0.000127
133.209096 1.000866 0.000127
133.229531 1.001213 0.000127
133.249965 1.001644 0.000127
133.270400 1.001744 0.000127
133.290834 1.001668 0.000127
133.311269 1.001833 0.000127
133.331703 1.002340 0.000127
133.352138 1.002131 0.000127
133.372572 1.002047 0.000127
133.393007 1.002015 0.000127
133.413441 1.002430 0.000127
133.433876 1.002125 0.000127
133.454310 1.002536 0.000127
133.474745 1.002136 0.000127
133.495179 1.002617 0.000127
133.515614 1.002365 0.000127
133.536048 1.002274 0.000127
133.556483 1.002169 0.000127
133.576917 1.002102 0.000127
133.597352 1.002286 0.000127
133.617786 1.001731 0.000127
133.638221 1.001777 0.000127
133.658656 1.001795 0.000127
133.679090 1.001603 0.000127
133.699525 1.001366 0.000127
133.719959 1.001188 0.000127
133.740393 1.000904 0.000127
133.760828 1.000732 0.000127
133.781263 1.000461 0.000127
133.801697 1.000087 0.000127
133.822131 0.999577 0.000127
133.842566 0.999287 0.000127
133.863000 0.998850 0.000127
133.883435 0.998616 0.000127
133.903869 0.997962 0.000127
133.924304 0.997825 0.000127
133.944738 0.997404 0.000127
133.965173 0.996975 0.000127
133.985607 0.996596 0.000127
134.006042 0.996240 0.000127
134.026476 0.995815 0.000127
134.046911 0.995191 0.000127
134.067345 0.995098 0.000127
134.087780 0.995213 0.000127
134.108214 0.994400 0.000127
134.128649 0.994074 0.000127
134.149083 0.993779 0.000127
134.169518 0.993355 0.000126
134.189952 0.992972 0.000126
134.210387 0.992554 0.000126
134.230822 0.992270 0.000126
134.251256 0.991714 0.000126
134.271690 0.992837 0.000127
134.292125 0.991423 0.000126
134.312559 0.990889 0.000126
134.332994 0.990662 0.000126
134.353429 0.990432 0.000126
134.373863 0.990278 0.000126
134.414732 0.989727 0.000126
134.435166 0.989502 0.000126
134.455601 0.989708 0.000126
134.476035 0.989433 0.000126
134.496470 0.988945 0.000126
134.516904 0.990183 0.000126
134.537339 0.989955 0.000126
134.557773 0.989627 0.000126
134.578208 0.989665 0.000126
134.598642 0.989507 0.000126
134.619077 0.989711 0.000126
134.639511 0.989555 0.000126
134.659946 0.989690 0.000126
134.680380 0.989873 0.000126
134.700815 0.990072 0.000126
134.721249 0.990012 0.000126
134.741684 0.990205 0.000126
134.762118 0.990292 0.000126
134.782553 0.990512 0.000126
134.802987 0.990867 0.000126
134.823422 0.991071 0.000126
134.843856 0.991251 0.000126
134.864291 0.991346 0.000126
134.884725 0.991598 0.000127
134.905160 0.992038 0.000127
134.925594 0.992396 0.000127
134.946029 0.992470 0.000127
134.966463 0.992670 0.000127
134.986898 0.993027 0.000127
135.007332 0.993323 0.000127
135.027767 0.993876 0.000127
135.048201 0.993851 0.000127
135.068636 0.993948 0.000127
135.089070 0.994498 0.000127
135.109505 0.994523 0.000127
135.129939 0.994898 0.000127
135.150374 0.995126 0.000127
135.170808 0.995132 0.000127
135.191243 0.995253 0.000127
135.211677 0.995521 0.000127
135.232112 0.995527 0.000127
135.252546 0.995488 0.000127
135.272981 0.995630 0.000127
135.293415 0.996294 0.000127
135.313850 0.996307 0.000127
135.334284 0.996114 0.000127
135.354719 0.996522 0.000127
135.375153 0.996245 0.000127
135.395588 0.996604 0.000127
135.416022 0.996586 0.000127
135.436456 0.996590 0.000127
135.456891 0.996867 0.000127
135.477326 0.996849 0.000127
135.497760 0.997180 0.000127
135.518195 0.997281 0.000127
135.538629 0.997239 0.000127
135.559063 0.997098 0.000127
135.579498 0.997410 0.000127
135.599933 0.997194 0.000127
135.620367 0.997416 0.000127
135.640801 0.997853 0.000127
135.661236 0.997751 0.000127
135.681670 0.997737 0.000127
135.702105 0.997808 0.000127
135.722539 0.997772 0.000127
135.742974 0.998177 0.000127
135.763408 0.998205 0.000127
135.783843 0.998562 0.000127
135.804277 0.998517 0.000127
135.824712 0.998606 0.000127
135.845146 0.998812 0.000127
135.865581 0.998881 0.000127
135.886015 0.999281 0.000127
135.906450 0.999211 0.000127
135.926884 0.999181 0.000127
135.947319 0.999243 0.000127
135.967753 0.999900 0.000127
135.988188 0.999886 0.000127
136.008622 0.999867 0.000127
136.029057 1.000408 0.000127
136.049491 1.000231 0.000127
136.069926 1.000238 0.000127
136.090360 1.000515 0.000127
136.110795 1.000499 0.000127
136.131229 1.001241 0.000127
136.151663 1.002011 0.000127
136.172098 1.001455 0.000127
136.192533 1.001428 0.000127
136.212967 1.001694 0.000127
136.233401 1.002136 0.000127
136.253836 1.002106 0.000127
136.274270 1.002377 0.000127
136.294705 1.002788 0.000127
136.315139 1.002407 0.000127
136.335574 1.002586 0.000127
136.356008 1.003028 0.000127
136.376443 1.002942 0.000127
136.396877 1.003145 0.000127
136.417312 1.003097 0.000127
136.437746 1.003178 0.000127
136.458181 1.003569 0.000127
136.478615 1.003761 0.000127
136.499050 1.004081 0.000127
136.519484 1.003768 0.000127
136.539919 1.003915 0.000127
136.560353 1.004051 0.000127
136.580788 1.003886 0.000127
136.601222 1.003875 0.000127
136.621657 1.004170 0.000127
136.642091 1.004057 0.000127
136.662526 1.004089 0.000127
136.682960 1.004357 0.000127
136.703395 1.003938 0.000127
136.723829 1.003948 0.000127
136.744263 1.003925 0.000127
136.764698 1.003713 0.000127
136.785132 1.003743 0.000127
136.805567 1.003405 0.000127
136.826001 1.003505 0.000127
136.846436 1.003497 0.000127
136.866870 1.003591 0.000127
136.887305 1.003302 0.000127
136.907739 1.002837 0.000127
136.928174 1.002412 0.000127
136.948608 1.002184 0.000127
136.969043 1.002071 0.000127
136.989477 1.001527 0.000127
137.009912 1.001223 0.000127
137.030346 1.000633 0.000127
137.050781 1.000619 0.000127
137.071215 1.000147 0.000127
137.091650 0.999875 0.000127
137.112084 0.999310 0.000127
137.132519 0.999021 0.000127
137.152953 0.998624 0.000127
137.173387 0.998483 0.000127
137.193822 0.998257 0.000127
137.214256 0.998021 0.000127
137.234691 0.997560 0.000127
137.255125 0.997234 0.000127
137.275560 0.996701 0.000127
137.295994 0.996375 0.000127
137.316429 0.996057 0.000127
137.336863 0.995856 0.000127
137.357298 0.995388 0.000127
137.398167 0.994857 0.000127
137.418601 0.994549 0.000127
137.439036 0.994008 0.000127
137.459470 0.993720 0.000127
137.479905 0.993415 0.000127
137.500339 0.993497 0.000127
137.520773 0.993071 0.000127
137.541208 0.992723 0.000127
137.561642 0.992266 0.000126
137.582077 0.992517 0.000127
137.602511 0.992268 0.000126
137.622946 0.992004 0.000126
137.643380 0.991842 0.000126
137.663815 0.991467 0.000126
137.684249 0.991525 0.000126
137.704684 0.991491 0.000126
137.725118 0.990928 0.000126
137.745553 0.990870 0.000126
137.765987 0.990975 0.000126
137.786422 0.991013 0.000126
137.806856 0.990968 0.000126
137.827290 0.990836 0.000126
137.847725 0.991024 0.000126
137.868159 0.990768 0.000126
137.888594 0.990986 0.000126
137.909028 0.991099 0.000126
137.929463 0.991268 0.000126
137.949897 0.991692 0.000126
137.970332 0.991393 0.000126
137.990766 0.991726 0.000126
138.011201 0.992071 0.000126
138.031635 0.992234 0.000126
138.052070 0.992138 0.000127
138.072504 0.992304 0.000127
138.092939 0.992325 0.000126
138.113373 0.992314 0.000126
138.133808 0.992778 0.000127
138.154242 0.992894 0.000127
138.174676 0.992895 0.000127
138.195111 0.992861 0.000126
138.215545 0.993067 0.000127
138.235980 0.992919 0.000127
138.256414 0.993356 0.000126
138.276849 0.993415 0.000126
138.297283 0.993239 0.000127
138.317718 0.993830 0.000127
138.338152 0.993604 0.000127
138.358587 0.994003 0.000127
138.379021 0.993981 0.000127
138.399456 0.993845 0.000127
138.419890 0.994322 0.000127
138.440325 0.994344 0.000127
138.460759 0.994613 0.000127
138.481193 0.994823 0.000127
138.501628 0.994695 0.000127
138.522062 0.995380 0.000127
138.542497 0.995265 0.000127
138.562931 0.995363 0.000127
138.583366 0.995884 0.000127
138.603800 0.996111 0.000127
138.624235 0.996180 0.000127
138.644669 0.996098 0.000127
138.665104 0.996457 0.000127
138.685538 0.996667 0.000127
138.705972 0.996895 0.000127
138.726407 0.996997 0.000127
138.746841 0.997183 0.000127
138.767276 0.997452 0.000127
138.787710 0.997591 0.000127
138.808145 0.997658 0.000127
138.828579 0.998311 0.000127
138.849014 0.998575 0.000127
138.869448 0.999776 0.000127
138.889883 1.001002 0.000127
138.910317 0.999626 0.000127
138.930752 0.999353 0.000127
138.951186 0.999276 0.000127
138.971620 0.999552 0.000127
138.992055 0.999341 0.000127
139.012490 0.999761 0.000127
139.032924 0.999897 0.000127
139.053358 1.000059 0.000127
139.073793 1.000049 0.000127
139.094227 1.000611 0.000127
139.114662 1.000628 0.000127
139.135096 1.001029 0.000127
139.155531 1.000732 0.000127
139.175965 1.001180 0.000127
139.196400 1.001230 0.000127
139.216834 1.001567 0.000127
139.237268 1.001515 0.000127
139.257703 1.001796 0.000127
139.278137 1.002103 0.000127
139.298572 1.002147 0.000127
139.319006 1.002505 0.000127
139.339441 1.002564 0.000127
139.359875 1.002916 0.000127
139.380310 1.003360 0.000127
139.400744 1.003581 0.000127
139.421179 1.003636 0.000127
139.441613 1.003653 0.000127
139.462048 1.003946 0.000127
139.482482 1.003963 0.000127
139.502916 1.004104 0.000127
139.523351 1.004660 0.000127
139.543785 1.004576 0.000127
139.564220 1.004524 0.000127
139.584654 1.004943 0.000127
139.605089 1.004899 0.000127
139.625523 1.004974 0.000127
139.645958 1.005383 0.000127
139.666392 1.005723 0.000127
139.686826 1.005559 0.000127
139.707261 1.005431 0.000127
139.727695 1.005545 0.000127
139.748130 1.005997 0.000127
139.768564 1.005781 0.000127
139.788999 1.005505 0.000127
139.809433 1.005680 0.000127
139.829868 1.008165 0.000127
139.850302 1.005414 0.000127
139.870737 1.005514 0.000127
139.891171 1.005502 0.000127
139.911605 1.005405 0.000127
139.932040 1.005558 0.000127
139.952474 1.005446 0.000127
139.972909 1.005124 0.000127
139.993343 1.005143 0.000127
140.013778 1.004952 0.000127
140.034212 1.004764 0.000127
140.054647 1.004518 0.000127
140.075081 1.004575 0.000127
140.095516 1.004256 0.000127
140.115950 1.003846 0.000127
140.136384 1.003611 0.000127
140.156819 1.003368 0.000127
140.177253 1.002973 0.000127
140.197688 1.002856 0.000127
140.218122 1.002669 0.000127
140.238557 1.002086 0.000127
140.258991 1.001842 0.000127
140.279425 1.001347 0.000127
140.299860 1.001036 0.000127
140.320294 1.000777 0.000127
140.340729 1.000222 0.000127
140.381598 0.999494 0.000127
140.402032 0.999495 0.000127
140.422467 0.999137 0.000127
140.442901 0.998611 0.000127
140.463336 0.998384 0.000127
140.483770 0.997635 0.000127
140.504204 0.997566 0.000127
140.524639 0.997119 0.000127
140.545073 0.996882 0.000127
140.565508 0.996499 0.000127
140.585942 0.996151 0.000127
140.606377 0.995667 0.000127
140.626811 0.995420 0.000127
140.647246 0.995222 0.000127
140.667680 0.994664 0.000127
140.688114 0.993971 0.000127
140.708549 0.993817 0.000127
140.728983 0.993369 0.000126
140.749418 0.993231 0.000126
140.769852 0.992642 0.000126
140.790287 0.992463 0.000126
140.810721 0.992125 0.000126
140.831156 0.992015 0.000126
140.851590 0.991588 0.000126
140.872024 0.991347 0.000126
140.892459 0.991416 0.000126
140.912893 0.990907 0.000126
140.933328 0.990866 0.000126
140.953762 0.990721 0.000126
140.974197 0.990646 0.000126
140.994631 0.990494 0.000126
141.015065 0.990653 0.000126
141.035500 0.990667 0.000126
